year,region_clean,causa_nombre,defunciones
2010,Coquimbo,Infectious diseases,97
2010,Coquimbo,Mental disorders,65
2010,Coquimbo,Nervous system,121
2010,Coquimbo,Perinatal conditions,32
2010,Coquimbo,Respiratory diseases,375
2010,Coquimbo,Symptoms (unclassified),176
2010,Coquimbo,Tumors (Cancer),1023
2010,La Araucanía,Circulatory diseases,1602
2010,La Araucanía,Congenital malformations,57
2010,La Araucanía,Digestive diseases,353
2010,La Araucanía,Endocrine/Metabolic,240
2010,La Araucanía,Genitourinary diseases,196
2010,La Araucanía,Infectious diseases,123
2010,La Araucanía,Mental disorders,136
2010,La Araucanía,Nervous system,198
2010,La Araucanía,Perinatal conditions,58
2010,La Araucanía,Respiratory diseases,744
2010,La Araucanía,Symptoms (unclassified),371
2010,La Araucanía,Tumors (Cancer),1508
2010,Libertador General Bernardo O'Higgins,Circulatory diseases,1432
2010,Libertador General Bernardo O'Higgins,Congenital malformations,31
2010,Libertador General Bernardo O'Higgins,Digestive diseases,368
2010,Libertador General Bernardo O'Higgins,Endocrine/Metabolic,220
2010,Libertador General Bernardo O'Higgins,Genitourinary diseases,165
2010,Libertador General Bernardo O'Higgins,Infectious diseases,78
2010,Libertador General Bernardo O'Higgins,Mental disorders,122
2010,Libertador General Bernardo O'Higgins,Nervous system,151
2010,Libertador General Bernardo O'Higgins,Perinatal conditions,48
2010,Libertador General Bernardo O'Higgins,Respiratory diseases,611
2010,Libertador General Bernardo O'Higgins,Symptoms (unclassified),143
2010,Libertador General Bernardo O'Higgins,Tumors (Cancer),1099
2010,Los Lagos,Circulatory diseases,1181
2010,Los Lagos,Congenital malformations,45
2010,Los Lagos,Digestive diseases,346
2010,Los Lagos,Endocrine/Metabolic,218
2010,Los Lagos,Genitourinary diseases,145
2010,Los Lagos,Infectious diseases,125
2010,Los Lagos,Mental disorders,88
2010,Los Lagos,Nervous system,141
2010,Los Lagos,Perinatal conditions,39
2010,Los Lagos,Respiratory diseases,491
2010,Los Lagos,Symptoms (unclassified),202
2010,Los Lagos,Tumors (Cancer),1182
2010,Los Ríos,Circulatory diseases,689
2010,Los Ríos,Congenital malformations,21
2010,Los Ríos,Digestive diseases,150
2010,Los Ríos,Endocrine/Metabolic,122
2010,Los Ríos,Genitourinary diseases,80
2010,Los Ríos,Infectious diseases,69
2010,Los Ríos,Mental disorders,53
2010,Los Ríos,Nervous system,58
2010,Los Ríos,Perinatal conditions,9
2010,Los Ríos,Respiratory diseases,346
2010,Los Ríos,Symptoms (unclassified),126
2010,Los Ríos,Tumors (Cancer),656
2010,Magallanes y de la Antártica Chilena,Circulatory diseases,295
2010,Magallanes y de la Antártica Chilena,Congenital malformations,9
2010,Magallanes y de la Antártica Chilena,Digestive diseases,81
2010,Magallanes y de la Antártica Chilena,Endocrine/Metabolic,43
2010,Magallanes y de la Antártica Chilena,Genitourinary diseases,39
2010,Magallanes y de la Antártica Chilena,Infectious diseases,21
2010,Magallanes y de la Antártica Chilena,Mental disorders,36
2010,Magallanes y de la Antártica Chilena,Nervous system,29
2010,Magallanes y de la Antártica Chilena,Perinatal conditions,7
2010,Magallanes y de la Antártica Chilena,Respiratory diseases,88
2010,Magallanes y de la Antártica Chilena,Symptoms (unclassified),9
2010,Magallanes y de la Antártica Chilena,Tumors (Cancer),233
2010,Maule,Circulatory diseases,1867
2010,Maule,Congenital malformations,57
2010,Maule,Digestive diseases,375
2010,Maule,Endocrine/Metabolic,309
2010,Maule,Genitourinary diseases,188
2010,Maule,Infectious diseases,94
2010,Maule,Mental disorders,127
2010,Maule,Nervous system,213
2010,Maule,Perinatal conditions,55
2010,Maule,Respiratory diseases,695
2010,Maule,Symptoms (unclassified),140
2010,Maule,Tumors (Cancer),1478
2010,Región Metropolitana de Santiago,Circulatory diseases,10456
2010,Región Metropolitana de Santiago,Congenital malformations,323
2010,Región Metropolitana de Santiago,Digestive diseases,2695
2010,Región Metropolitana de Santiago,Endocrine/Metabolic,1994
2010,Región Metropolitana de Santiago,Genitourinary diseases,1116
2010,Región Metropolitana de Santiago,Infectious diseases,645
2010,Región Metropolitana de Santiago,Mental disorders,1267
2010,Región Metropolitana de Santiago,Nervous system,1334
2010,Región Metropolitana de Santiago,Perinatal conditions,356
2010,Región Metropolitana de Santiago,Respiratory diseases,3559
2010,Región Metropolitana de Santiago,Symptoms (unclassified),638
2010,Región Metropolitana de Santiago,Tumors (Cancer),9409
2010,Tarapacá,Circulatory diseases,310
2010,Tarapacá,Congenital malformations,13
2010,Tarapacá,Digestive diseases,113
2010,Tarapacá,Endocrine/Metabolic,72
2010,Tarapacá,Genitourinary diseases,46
2010,Tarapacá,Infectious diseases,39
2010,Tarapacá,Mental disorders,33
2010,Tarapacá,Nervous system,54
2010,Tarapacá,Perinatal conditions,15
2010,Tarapacá,Respiratory diseases,91
2010,Tarapacá,Symptoms (unclassified),38
2010,Tarapacá,Tumors (Cancer),309
2010,Valparaíso,Circulatory diseases,3484
2010,Valparaíso,Congenital malformations,93
2010,Valparaíso,Digestive diseases,813
2010,Valparaíso,Endocrine/Metabolic,545
2010,Valparaíso,Genitourinary diseases,469
2010,Valparaíso,Infectious diseases,230
2010,Valparaíso,Mental disorders,281
2010,Valparaíso,Nervous system,353
2010,Valparaíso,Perinatal conditions,71
2010,Valparaíso,Respiratory diseases,1091
2010,Valparaíso,Symptoms (unclassified),207
2010,Valparaíso,Tumors (Cancer),2981
2010,Ñuble,Circulatory diseases,969
2010,Ñuble,Congenital malformations,24
2010,Ñuble,Digestive diseases,268
2010,Ñuble,Endocrine/Metabolic,137
2010,Ñuble,Genitourinary diseases,86
2010,Ñuble,Infectious diseases,70
2010,Ñuble,Mental disorders,53
2010,Ñuble,Nervous system,109
2010,Ñuble,Perinatal conditions,23
2010,Ñuble,Respiratory diseases,322
2010,Ñuble,Symptoms (unclassified),66
2010,Ñuble,Tumors (Cancer),747
2011,Aisén del General Carlos Ibáñez del Campo,Circulatory diseases,159
2011,Aisén del General Carlos Ibáñez del Campo,Congenital malformations,6
2011,Aisén del General Carlos Ibáñez del Campo,Digestive diseases,34
2011,Aisén del General Carlos Ibáñez del Campo,Endocrine/Metabolic,21
2011,Aisén del General Carlos Ibáñez del Campo,Genitourinary diseases,18
2011,Aisén del General Carlos Ibáñez del Campo,Infectious diseases,11
2011,Aisén del General Carlos Ibáñez del Campo,Mental disorders,7
2011,Aisén del General Carlos Ibáñez del Campo,Nervous system,11
2011,Aisén del General Carlos Ibáñez del Campo,Perinatal conditions,5
2011,Aisén del General Carlos Ibáñez del Campo,Respiratory diseases,51
2011,Aisén del General Carlos Ibáñez del Campo,Symptoms (unclassified),12
2011,Aisén del General Carlos Ibáñez del Campo,Tumors (Cancer),155
2011,Antofagasta,Circulatory diseases,613
2011,Antofagasta,Congenital malformations,35
2011,Antofagasta,Digestive diseases,199
2011,Antofagasta,Endocrine/Metabolic,107
2011,Antofagasta,Genitourinary diseases,91
2011,Antofagasta,Infectious diseases,43
2011,Antofagasta,Mental disorders,105
2011,Antofagasta,Nervous system,78
2011,Antofagasta,Perinatal conditions,28
2011,Antofagasta,Respiratory diseases,235
2011,Antofagasta,Symptoms (unclassified),68
2011,Antofagasta,Tumors (Cancer),824
2011,Arica y Parinacota,Circulatory diseases,236
2011,Arica y Parinacota,Congenital malformations,18
2011,Arica y Parinacota,Digestive diseases,94
2011,Arica y Parinacota,Endocrine/Metabolic,66
2011,Arica y Parinacota,Genitourinary diseases,43
2011,Arica y Parinacota,Infectious diseases,30
2011,Arica y Parinacota,Mental disorders,22
2011,Arica y Parinacota,Nervous system,35
2011,Arica y Parinacota,Perinatal conditions,13
2011,Arica y Parinacota,Respiratory diseases,101
2011,Arica y Parinacota,Symptoms (unclassified),40
2011,Arica y Parinacota,Tumors (Cancer),278
2011,Atacama,Circulatory diseases,342
2011,Atacama,Congenital malformations,22
2011,Atacama,Digestive diseases,109
2011,Atacama,Endocrine/Metabolic,98
2011,Atacama,Genitourinary diseases,51
2011,Atacama,Infectious diseases,37
2011,Atacama,Mental disorders,20
2011,Atacama,Nervous system,40
2011,Atacama,Perinatal conditions,23
2011,Atacama,Respiratory diseases,164
2011,Atacama,Symptoms (unclassified),28
2011,Atacama,Tumors (Cancer),347
2011,Bío-Bío,Circulatory diseases,2303
2011,Bío-Bío,Congenital malformations,78
2011,Bío-Bío,Digestive diseases,698
2011,Bío-Bío,Endocrine/Metabolic,380
2011,Bío-Bío,Genitourinary diseases,302
2011,Bío-Bío,Infectious diseases,173
2011,Bío-Bío,Mental disorders,121
2011,Bío-Bío,Nervous system,272
2011,Bío-Bío,Perinatal conditions,86
2011,Bío-Bío,Respiratory diseases,795
2011,Bío-Bío,Symptoms (unclassified),142
2011,Bío-Bío,Tumors (Cancer),2420
2011,Coquimbo,Circulatory diseases,1005
2011,Coquimbo,Congenital malformations,37
2011,Coquimbo,Digestive diseases,291
2011,Coquimbo,Endocrine/Metabolic,171
2011,Coquimbo,Genitourinary diseases,115
2011,Coquimbo,Infectious diseases,98
2011,Coquimbo,Mental disorders,69
2011,Coquimbo,Nervous system,123
2011,Coquimbo,Perinatal conditions,38
2011,Coquimbo,Respiratory diseases,347
2011,Coquimbo,Symptoms (unclassified),164
2011,Coquimbo,Tumors (Cancer),1019
2011,La Araucanía,Circulatory diseases,1442
2011,La Araucanía,Congenital malformations,61
2011,La Araucanía,Digestive diseases,335
2011,La Araucanía,Endocrine/Metabolic,227
2011,La Araucanía,Genitourinary diseases,180
2011,La Araucanía,Infectious diseases,114
2011,La Araucanía,Mental disorders,108
2011,La Araucanía,Nervous system,178
2011,La Araucanía,Perinatal conditions,50
2011,La Araucanía,Respiratory diseases,552
2011,La Araucanía,Symptoms (unclassified),360
2011,La Araucanía,Tumors (Cancer),1585
2011,Libertador General Bernardo O'Higgins,Circulatory diseases,1300
2011,Libertador General Bernardo O'Higgins,Congenital malformations,46
2011,Libertador General Bernardo O'Higgins,Digestive diseases,392
2011,Libertador General Bernardo O'Higgins,Endocrine/Metabolic,217
2011,Libertador General Bernardo O'Higgins,Genitourinary diseases,152
2011,Libertador General Bernardo O'Higgins,Infectious diseases,89
2011,Libertador General Bernardo O'Higgins,Mental disorders,101
2011,Libertador General Bernardo O'Higgins,Nervous system,161
2011,Libertador General Bernardo O'Higgins,Perinatal conditions,41
2011,Libertador General Bernardo O'Higgins,Respiratory diseases,519
2011,Libertador General Bernardo O'Higgins,Symptoms (unclassified),151
2011,Libertador General Bernardo O'Higgins,Tumors (Cancer),1177
2011,Los Lagos,Circulatory diseases,1193
2011,Los Lagos,Congenital malformations,47
2011,Los Lagos,Digestive diseases,309
2011,Los Lagos,Endocrine/Metabolic,222
2011,Los Lagos,Genitourinary diseases,153
2011,Los Lagos,Infectious diseases,97
2011,Los Lagos,Mental disorders,75
2011,Los Lagos,Nervous system,144
2011,Los Lagos,Perinatal conditions,45
2011,Los Lagos,Respiratory diseases,466
2011,Los Lagos,Symptoms (unclassified),181
2011,Los Lagos,Tumors (Cancer),1215
2011,Los Ríos,Circulatory diseases,663
2011,Los Ríos,Congenital malformations,27
2011,Los Ríos,Digestive diseases,152
2011,Los Ríos,Endocrine/Metabolic,90
2011,Los Ríos,Genitourinary diseases,94
2011,Los Ríos,Infectious diseases,62
2011,Los Ríos,Mental disorders,42
2011,Los Ríos,Nervous system,60
2011,Los Ríos,Perinatal conditions,17
2011,Los Ríos,Respiratory diseases,256
2011,Los Ríos,Symptoms (unclassified),140
2011,Los Ríos,Tumors (Cancer),646
2011,Magallanes y de la Antártica Chilena,Circulatory diseases,289
2011,Magallanes y de la Antártica Chilena,Congenital malformations,9
2011,Magallanes y de la Antártica Chilena,Digestive diseases,85
2011,Magallanes y de la Antártica Chilena,Endocrine/Metabolic,40
2011,Magallanes y de la Antártica Chilena,Genitourinary diseases,30
2011,Magallanes y de la Antártica Chilena,Infectious diseases,16
2011,Magallanes y de la Antártica Chilena,Mental disorders,17
2011,Magallanes y de la Antártica Chilena,Nervous system,27
2011,Magallanes y de la Antártica Chilena,Perinatal conditions,9
2011,Magallanes y de la Antártica Chilena,Respiratory diseases,74
2011,Magallanes y de la Antártica Chilena,Symptoms (unclassified),12
2011,Magallanes y de la Antártica Chilena,Tumors (Cancer),257
2011,Maule,Circulatory diseases,1695
2011,Maule,Congenital malformations,48
2011,Maule,Digestive diseases,419
2011,Maule,Endocrine/Metabolic,270
2011,Maule,Genitourinary diseases,193
2011,Maule,Infectious diseases,99
2011,Maule,Mental disorders,88
2011,Maule,Nervous system,166
2011,Maule,Perinatal conditions,54
2011,Maule,Respiratory diseases,655
2011,Maule,Symptoms (unclassified),97
2011,Maule,Tumors (Cancer),1564
2011,Región Metropolitana de Santiago,Circulatory diseases,9950
2011,Región Metropolitana de Santiago,Congenital malformations,387
2011,Región Metropolitana de Santiago,Digestive diseases,2765
2011,Región Metropolitana de Santiago,Endocrine/Metabolic,2060
2011,Región Metropolitana de Santiago,Genitourinary diseases,1068
2011,Región Metropolitana de Santiago,Infectious diseases,701
2011,Región Metropolitana de Santiago,Mental disorders,1124
2011,Región Metropolitana de Santiago,Nervous system,1439
2011,Región Metropolitana de Santiago,Perinatal conditions,369
2011,Región Metropolitana de Santiago,Respiratory diseases,3427
2011,Región Metropolitana de Santiago,Symptoms (unclassified),634
2011,Región Metropolitana de Santiago,Tumors (Cancer),9475
2011,Tarapacá,Circulatory diseases,295
2011,Tarapacá,Congenital malformations,21
2011,Tarapacá,Digestive diseases,107
2011,Tarapacá,Endocrine/Metabolic,55
2011,Tarapacá,Genitourinary diseases,43
2011,Tarapacá,Infectious diseases,46
2011,Tarapacá,Mental disorders,27
2011,Tarapacá,Nervous system,39
2011,Tarapacá,Perinatal conditions,17
2011,Tarapacá,Respiratory diseases,104
2011,Tarapacá,Symptoms (unclassified),42
2011,Tarapacá,Tumors (Cancer),352
2011,Valparaíso,Circulatory diseases,3337
2011,Valparaíso,Congenital malformations,89
2011,Valparaíso,Digestive diseases,719
2011,Valparaíso,Endocrine/Metabolic,476
2011,Valparaíso,Genitourinary diseases,474
2011,Valparaíso,Infectious diseases,201
2011,Valparaíso,Mental disorders,256
2011,Valparaíso,Nervous system,424
2011,Valparaíso,Perinatal conditions,64
2011,Valparaíso,Respiratory diseases,1055
2011,Valparaíso,Symptoms (unclassified),227
2011,Valparaíso,Tumors (Cancer),2986
2011,Ñuble,Circulatory diseases,922
2011,Ñuble,Congenital malformations,25
2011,Ñuble,Digestive diseases,256
2011,Ñuble,Endocrine/Metabolic,140
2011,Ñuble,Genitourinary diseases,95
2011,Ñuble,Infectious diseases,67
2011,Ñuble,Mental disorders,42
2011,Ñuble,Nervous system,93
2011,Ñuble,Perinatal conditions,11
2011,Ñuble,Respiratory diseases,303
2011,Ñuble,Symptoms (unclassified),85
2011,Ñuble,Tumors (Cancer),761
2012,Aisén del General Carlos Ibáñez del Campo,Circulatory diseases,167
2012,Aisén del General Carlos Ibáñez del Campo,Congenital malformations,4
2012,Aisén del General Carlos Ibáñez del Campo,Digestive diseases,28
2012,Aisén del General Carlos Ibáñez del Campo,Endocrine/Metabolic,20
2012,Aisén del General Carlos Ibáñez del Campo,Genitourinary diseases,16
2012,Aisén del General Carlos Ibáñez del Campo,Infectious diseases,17
2012,Aisén del General Carlos Ibáñez del Campo,Mental disorders,8
2012,Aisén del General Carlos Ibáñez del Campo,Nervous system,19
2012,Aisén del General Carlos Ibáñez del Campo,Perinatal conditions,4
2012,Aisén del General Carlos Ibáñez del Campo,Respiratory diseases,69
2012,Aisén del General Carlos Ibáñez del Campo,Symptoms (unclassified),20
2012,Aisén del General Carlos Ibáñez del Campo,Tumors (Cancer),147
2012,Antofagasta,Circulatory diseases,646
2012,Antofagasta,Congenital malformations,35
2012,Antofagasta,Digestive diseases,183
2012,Antofagasta,Endocrine/Metabolic,138
2012,Antofagasta,Genitourinary diseases,69
2012,Antofagasta,Infectious diseases,66
2012,Antofagasta,Mental disorders,108
2012,Antofagasta,Nervous system,71
2012,Antofagasta,Perinatal conditions,38
2012,Antofagasta,Respiratory diseases,265
2012,Antofagasta,Symptoms (unclassified),85
2012,Antofagasta,Tumors (Cancer),849
2012,Arica y Parinacota,Circulatory diseases,283
2012,Arica y Parinacota,Congenital malformations,18
2012,Arica y Parinacota,Digestive diseases,80
2012,Arica y Parinacota,Endocrine/Metabolic,89
2012,Arica y Parinacota,Genitourinary diseases,38
2012,Arica y Parinacota,Infectious diseases,29
2012,Arica y Parinacota,Mental disorders,36
2012,Arica y Parinacota,Nervous system,33
2012,Arica y Parinacota,Perinatal conditions,12
2012,Arica y Parinacota,Respiratory diseases,94
2012,Arica y Parinacota,Symptoms (unclassified),34
2012,Arica y Parinacota,Tumors (Cancer),298
2012,Atacama,Circulatory diseases,414
2012,Atacama,Congenital malformations,15
2012,Atacama,Digestive diseases,100
2012,Atacama,Endocrine/Metabolic,67
2012,Atacama,Genitourinary diseases,42
2012,Atacama,Infectious diseases,27
2012,Atacama,Mental disorders,29
2012,Atacama,Nervous system,39
2012,Atacama,Perinatal conditions,23
2012,Atacama,Respiratory diseases,163
2012,Atacama,Symptoms (unclassified),39
2012,Atacama,Tumors (Cancer),368
2012,Bío-Bío,Circulatory diseases,2442
2012,Bío-Bío,Congenital malformations,78
2012,Bío-Bío,Digestive diseases,669
2012,Bío-Bío,Endocrine/Metabolic,422
2012,Bío-Bío,Genitourinary diseases,238
2012,Bío-Bío,Infectious diseases,222
2012,Bío-Bío,Mental disorders,143
